order_id,customer_id,order_date,product_category,order_amount
O025060,C02762,2023-10-19,Clothing,113.3
O025061,C03481,2024-03-10,Toys,75.58
O025062,C09027,2023-12-25,Books,432.4
O025063,C05317,2024-02-23,Electronics,742.99
O025064,C02965,2023-06-09,Sports,273.02
O025065,C04154,2022-06-11,Home,564.54
O025066,C07389,2023-11-03,Beauty,282.26
O025067,C06560,2023-12-15,Clothing,391.67
O025068,C05236,2022-06-21,Books,906.91
O025069,C05861,2022-06-24,Clothing,856.56
O025070,C04752,2022-10-04,Toys,518.44
O025071,C05824,2023-07-14,Sports,241.92
O025072,C00706,2023-07-18,Clothing,197.22
O025073,C08213,2022-11-14,Clothing,954.32
O025074,C05301,2024-03-20,Sports,206.7
O025075,C05294,2022-12-17,Toys,809.13
O025076,C04280,2023-07-02,Home,372.13
O025077,C08860,2022-05-02,Beauty,985.73
O025078,C08482,2023-09-01,Toys,371.31
O025079,C05504,2024-02-26,Sports,354.76
O025080,C09841,2022-11-23,Beauty,639.28
O025081,C08426,2023-11-21,Sports,961.71
O025082,C00720,2022-07-04,Sports,976.33
O025083,C06341,2023-03-31,Sports,708.67
O025084,C09401,2023-04-17,Clothing,755.83
O025085,C00825,2022-04-25,Books,565.59
O025086,C05013,2022-03-19,Sports,757.0
O025087,C03938,2022-08-29,Clothing,860.48
O025088,C09495,2022-03-19,Clothing,488.66
O025089,C08990,2022-12-22,Beauty,621.76
O025090,C07784,2022-05-05,Beauty,539.63
O025091,C08439,2024-01-10,Home,564.66
O025092,C08653,2023-04-05,Home,890.6
O025093,C08846,2023-03-21,Books,358.84
O025094,C09930,2023-05-09,Books,212.14
O025095,C09479,2023-05-28,Toys,459.0
O025096,C09470,2023-07-15,Sports,212.04
O025097,C04729,2022-06-02,Electronics,500.91
O025098,C08925,2022-09-01,Sports,903.99
O025099,C04990,2024-03-04,Books,619.35
O025100,C04587,2023-01-01,Beauty,856.16
O025101,C00019,2023-01-04,Toys,170.36
O025102,C06482,2022-03-21,Books,901.37
O025103,C00636,2022-08-14,Sports,603.78
O025104,C02394,2022-12-31,Books,36.6
O025105,C06360,2022-07-23,Books,634.95
O025106,C09500,2022-07-01,Beauty,951.64
O025107,C00573,2023-04-15,Toys,83.77
O025108,C09357,2022-12-27,Clothing,584.54
O025109,C05994,2023-08-28,Beauty,915.9
O025110,C09767,2022-05-23,Books,14.65
O025111,C05038,2022-08-16,Clothing,632.76
O025112,C00795,2022-12-26,Books,477.53
O025113,C05659,2022-03-23,Beauty,350.25
O025114,C02175,2023-11-13,Books,629.4
O025115,C01726,2023-09-25,Books,57.44
O025116,C09269,2023-08-30,Sports,754.3
O025117,C08625,2022-10-19,Electronics,9.46
O025118,C09402,2022-02-15,Home,310.4
O025119,C00303,2022-08-17,Electronics,506.44
O025120,C03070,2023-05-31,Beauty,380.14
O025121,C00015,2022-03-05,Clothing,310.94
O025122,C08144,2023-09-18,Clothing,831.68
O025123,C07618,2024-02-27,Electronics,935.16
O025124,C08172,2024-01-04,Toys,874.34
O025125,C03179,2024-01-07,Books,524.82
O025126,C00837,2023-05-01,Electronics,884.74
O025127,C08736,2023-07-25,Electronics,921.26
O025128,C08241,2023-04-20,Home,412.19
O025129,C01482,2023-06-07,Home,287.03
O025130,C05403,2022-11-18,Sports,102.77
O025131,C03766,2022-03-06,Clothing,481.7
O025132,C00328,2023-11-05,Clothing,946.57
O025133,C02668,2022-11-03,Clothing,563.1
O025134,C09502,2023-11-09,Electronics,669.22
O025135,C03612,2023-01-07,Toys,117.32
O025136,C03388,2022-09-10,Sports,147.8
O025137,C03324,2023-11-19,Electronics,467.15
O025138,C06347,2023-05-29,Toys,951.51
O025139,C07618,2023-07-25,Beauty,363.98
O025140,C07354,2022-11-17,Home,878.1
O025141,C00994,2022-07-03,Toys,124.69
O025142,C05664,2023-06-11,Electronics,618.93
O025143,C02312,2022-08-09,Home,602.61
O025144,C09247,2023-06-26,Sports,860.58
O025145,C08081,2023-01-25,Books,8.3
O025146,C09475,2023-01-24,Toys,193.98
O025147,C02240,2022-09-14,Toys,223.59
O025148,C05791,2023-10-21,Electronics,950.22
O025149,C03836,2023-04-19,Books,157.93
O025150,C08860,2022-01-22,Home,41.78
O025151,C05040,2023-10-15,Beauty,536.79
O025152,C01657,2023-08-23,Toys,530.92
O025153,C02363,2023-06-05,Sports,844.83
O025154,C07355,2023-02-28,Sports,949.12
O025155,C09633,2022-09-04,Beauty,540.85
O025156,C01704,2023-03-08,Toys,930.34
O025157,C03676,2023-04-18,Home,726.53
O025158,C02351,2023-08-14,Home,268.24
O025159,C06124,2022-09-18,Beauty,928.78
O025160,C03611,2022-08-12,Electronics,669.11
O025161,C04073,2022-07-12,Beauty,417.03
O025162,C02293,2023-08-01,Books,681.84
O025163,C05858,2022-11-25,Clothing,404.31
O025164,C08521,2023-11-01,Electronics,118.61
O025165,C09185,2023-08-04,Sports,720.38
O025166,C08344,2022-12-17,Electronics,824.97
O025167,C04261,2024-01-16,Books,730.16
O025168,C00285,2023-01-26,Home,232.97
O025169,C04978,2022-10-09,Electronics,956.85
O025170,C01294,2022-06-02,Home,30.13
O025171,C06922,2022-05-25,Beauty,336.02
O025172,C02832,2022-08-22,Home,263.79
O025173,C07967,2022-03-18,Home,52.89
O025174,C04510,2022-11-05,Home,408.7
O025175,C02906,2022-10-27,Toys,625.0
O025176,C02247,2023-08-18,Books,883.14
O025177,C01593,2022-02-12,Toys,989.74
O025178,C02109,2023-06-30,Sports,809.05
O025179,C01837,2022-03-08,Sports,471.34
O025180,C01447,2023-04-20,Books,725.09
O025181,C05343,2022-07-03,Sports,844.41
O025182,C04933,2022-05-21,Clothing,467.98
O025183,C04450,2023-01-06,Beauty,786.13
O025184,C05080,2023-06-13,Books,485.24
O025185,C08426,2022-03-02,Books,389.56
O025186,C05743,2022-07-14,Beauty,528.46
O025187,C00253,2024-01-22,Electronics,677.48
O025188,C02388,2023-08-17,Toys,728.25
O025189,C04894,2024-01-01,Toys,359.95
O025190,C06679,2023-05-18,Clothing,573.46
O025191,C01200,2022-05-16,Electronics,910.32
O025192,C00300,2023-05-06,Clothing,976.43
O025193,C01156,2023-05-29,Electronics,231.11
O025194,C06372,2022-04-23,Toys,196.87
O025195,C08750,2023-09-17,Sports,678.3
O025196,C01534,2023-02-21,Beauty,417.61
O025197,C00058,2022-07-06,Sports,29.1
O025198,C08107,2022-08-07,Books,350.13
O025199,C01676,2023-11-30,Electronics,807.71
O025200,C04044,2023-02-23,Beauty,798.44
O025201,C07898,2022-10-30,Sports,497.21
O025202,C07940,2023-08-08,Home,475.22
O025203,C09512,2022-12-12,Toys,581.61
O025204,C08024,2023-02-02,Beauty,223.3
O025205,C03793,2023-09-07,Clothing,528.41
O025206,C00243,2024-01-14,Clothing,15.99
O025207,C05487,2022-04-03,Sports,478.18
O025208,C01562,2023-04-23,Beauty,339.37
O025209,C04974,2022-11-21,Sports,676.5
O025210,C06452,2023-05-11,Home,640.16
O025211,C00171,2023-06-01,Electronics,383.93
O025212,C07322,2022-09-22,Sports,12.24
O025213,C03118,2023-12-17,Home,256.01
O025214,C08085,2022-02-06,Home,635.18
O025215,C02818,2022-03-26,Beauty,77.01
O025216,C00935,2022-07-29,Electronics,112.1
O025217,C05041,2024-01-21,Electronics,648.8
O025218,C00651,2023-01-31,Books,756.99
O025219,C03987,2023-03-15,Books,324.94
O025220,C02917,2022-05-17,Electronics,492.22
O025221,C04889,2022-06-03,Clothing,945.98
O025222,C00149,2022-02-27,Clothing,945.82
O025223,C04650,2024-03-12,Electronics,310.97
O025224,C04971,2023-03-13,Toys,810.94
O025225,C00336,2024-01-02,Clothing,595.97
O025226,C01681,2024-01-09,Beauty,975.61
O025227,C02593,2022-08-05,Toys,480.23
O025228,C01235,2022-07-24,Electronics,775.83
O025229,C07291,2023-02-16,Books,769.3
O025230,C09106,2024-03-28,Toys,499.95
O025231,C05611,2022-01-30,Books,796.65
O025232,C06960,2023-02-17,Books,264.74
O025233,C03363,2023-02-20,Sports,126.64
O025234,C05086,2022-02-07,Home,428.04
O025235,C03277,2022-07-07,Electronics,943.91
O025236,C06553,2023-05-01,Toys,503.24
O025237,C01137,2022-12-15,Beauty,637.08
O025238,C04488,2023-09-08,Electronics,626.04
O025239,C05524,2022-10-15,Clothing,136.91
O025240,C05975,2024-01-15,Toys,393.35
O025241,C00535,2022-12-20,Sports,708.4
O025242,C01390,2022-09-29,Books,972.13
O025243,C02563,2022-05-25,Sports,172.18
O025244,C09832,2022-12-26,Toys,413.39
O025245,C00260,2022-08-26,Home,99.62
O025246,C04117,2024-01-19,Toys,246.16
O025247,C03913,2022-09-10,Home,379.88
O025248,C01359,2023-10-17,Home,542.94
O025249,C02613,2024-01-13,Books,234.41
O025250,C08666,2023-05-27,Toys,231.42
O025251,C07124,2023-08-18,Beauty,778.94
O025252,C08785,2023-07-29,Electronics,962.83
O025253,C06961,2022-01-27,Clothing,326.99
O025254,C07011,2024-02-12,Toys,689.55
O025255,C07492,2022-11-24,Electronics,261.79
O025256,C07187,2024-03-20,Electronics,928.31
O025257,C05657,2022-09-10,Clothing,674.54
O025258,C06282,2022-02-07,Home,803.66
O025259,C04809,2023-10-10,Books,54.11
O025260,C06544,2023-07-16,Clothing,600.51
O025261,C09999,2023-11-05,Beauty,529.97
O025262,C08219,2023-11-20,Sports,296.53
O025263,C03298,2022-03-30,Sports,266.12
O025264,C06272,2023-03-22,Home,582.12
O025265,C03967,2023-09-06,Home,707.95
O025266,C03380,2022-11-17,Electronics,38.01
O025267,C02470,2023-05-04,Sports,569.56
O025268,C00570,2023-10-09,Books,174.61
O025269,C09317,2023-07-15,Books,144.66
O025270,C04625,2023-04-04,Electronics,625.0
O025271,C08568,2022-06-03,Sports,314.32
O025272,C01551,2022-08-04,Beauty,443.68
O025273,C06660,2022-01-24,Electronics,363.2
O025274,C08314,2023-04-15,Beauty,650.09
O025275,C05811,2022-10-22,Electronics,472.77
O025276,C03123,2022-11-15,Books,963.64
O025277,C01400,2022-12-17,Toys,355.62
O025278,C09541,2023-11-04,Clothing,741.58
O025279,C09481,2023-11-14,Home,261.01
O025280,C09774,2023-09-14,Home,511.21
O025281,C00028,2023-05-29,Beauty,554.81
O025282,C08604,2022-07-24,Home,332.46
O025283,C07736,2022-02-18,Beauty,474.42
O025284,C00545,2023-12-06,Clothing,282.88
O025285,C01102,2022-12-26,Toys,10.97
O025286,C04986,2022-04-10,Electronics,219.57
O025287,C06233,2023-11-28,Beauty,701.56
O025288,C01852,2022-05-20,Clothing,772.11
O025289,C08441,2022-07-05,Home,283.8
O025290,C07695,2022-01-30,Sports,411.0
O025291,C00932,2023-02-15,Clothing,42.18
O025292,C02681,2022-07-13,Beauty,240.88
O025293,C07805,2023-07-01,Beauty,780.32
O025294,C03743,2023-03-25,Beauty,607.96
O025295,C02121,2022-03-02,Beauty,209.74
O025296,C04367,2023-04-09,Home,261.15
O025297,C06389,2023-11-08,Beauty,817.72
O025298,C07563,2023-07-04,Sports,213.04
O025299,C08818,2022-03-31,Clothing,337.49
O025300,C03789,2022-12-22,Clothing,666.04
O025301,C01461,2023-09-07,Books,563.31
O025302,C04995,2022-07-11,Clothing,463.57
O025303,C06359,2022-03-21,Home,900.24
O025304,C04591,2023-06-23,Home,223.61
O025305,C02584,2022-05-02,Home,742.71
O025306,C05470,2023-01-21,Beauty,163.27
O025307,C00473,2023-09-04,Books,617.66
O025308,C08326,2023-04-26,Sports,871.27
O025309,C08475,2024-03-29,Sports,460.61
O025310,C02880,2023-05-09,Electronics,725.67
O025311,C03896,2022-12-08,Clothing,821.29
O025312,C02317,2022-05-18,Beauty,140.35
O025313,C04339,2024-02-20,Clothing,707.3
O025314,C03251,2023-11-02,Toys,920.24
O025315,C06733,2024-03-22,Beauty,578.49
O025316,C09360,2023-01-19,Home,190.19
O025317,C07076,2023-10-09,Toys,131.31
O025318,C05000,2023-04-02,Clothing,263.44
O025319,C07337,2022-10-16,Clothing,108.0
O025320,C08039,2023-02-12,Beauty,515.83
O025321,C03490,2024-03-30,Toys,74.36
O025322,C02434,2022-09-29,Toys,227.29
O025323,C04082,2022-03-29,Home,442.71
O025324,C08063,2023-01-03,Home,476.55
O025325,C02572,2023-04-24,Electronics,567.57
O025326,C04190,2022-09-16,Beauty,707.09
O025327,C09690,2023-07-07,Electronics,51.99
O025328,C02699,2022-01-14,Sports,85.22
O025329,C09904,2023-05-28,Toys,65.55
O025330,C02715,2023-01-28,Clothing,426.03
O025331,C01422,2023-01-28,Sports,46.64
O025332,C04047,2022-07-18,Home,747.35
O025333,C03777,2022-03-27,Books,226.89
O025334,C02265,2023-03-18,Books,939.52
O025335,C05010,2024-01-05,Toys,488.97
O025336,C00088,2022-10-21,Beauty,449.09
O025337,C06446,2023-06-26,Books,781.64
O025338,C01179,2023-10-03,Home,714.59
O025339,C08471,2024-02-11,Home,609.27
O025340,C06602,2023-09-09,Clothing,935.47
O025341,C04729,2023-11-14,Sports,425.15
O025342,C06623,2023-01-09,Sports,809.49
O025343,C00330,2023-09-18,Home,383.19
O025344,C05859,2022-08-21,Beauty,839.15
O025345,C06491,2022-12-15,Home,263.18
O025346,C09642,2022-08-25,Sports,292.82
O025347,C02450,2023-02-22,Home,679.48
O025348,C07337,2022-05-05,Electronics,216.65
O025349,C04134,2022-03-01,Beauty,233.01
O025350,C06078,2022-09-10,Toys,308.74
O025351,C00443,2023-06-29,Sports,680.53
O025352,C06004,2023-03-29,Books,889.94
O025353,C06663,2022-11-06,Home,676.19
O025354,C05875,2023-07-18,Electronics,828.68
O025355,C08583,2023-04-07,Sports,545.84
O025356,C02752,2022-04-12,Home,73.58
O025357,C06265,2023-02-04,Books,104.96
O025358,C01368,2022-09-21,Home,556.62
O025359,C07037,2022-11-02,Toys,331.16
O025360,C09552,2022-12-22,Beauty,224.47
O025361,C01553,2023-02-14,Electronics,468.93
O025362,C03272,2023-11-25,Home,668.16
O025363,C04531,2023-09-21,Home,388.07
O025364,C03645,2022-01-30,Clothing,803.53
O025365,C08558,2022-05-25,Toys,739.83
O025366,C01157,2022-02-27,Books,736.24
O025367,C02559,2022-02-11,Books,985.26
O025368,C05554,2024-03-22,Books,298.75
O025369,C09182,2022-12-04,Clothing,646.5
O025370,C00771,2022-08-01,Books,856.2
O025371,C03038,2022-09-08,Electronics,581.63
O025372,C05244,2022-04-30,Toys,790.55
O025373,C06422,2023-03-09,Toys,417.38
O025374,C02773,2022-10-18,Electronics,592.54
O025375,C01366,2022-01-12,Home,60.39
O025376,C09824,2023-12-10,Books,985.84
O025377,C07250,2022-02-22,Toys,801.02
O025378,C04427,2024-03-24,Beauty,869.47
O025379,C07788,2023-04-24,Books,695.82
O025380,C07141,2023-08-08,Electronics,190.12
O025381,C00779,2023-12-27,Toys,35.87
O025382,C04911,2023-01-31,Electronics,865.33
O025383,C04868,2023-01-15,Home,399.35
O025384,C00956,2023-06-11,Books,267.55
O025385,C04872,2023-07-31,Clothing,563.86
O025386,C02411,2022-03-09,Beauty,423.79
O025387,C04364,2022-10-25,Sports,653.41
O025388,C01779,2023-08-01,Sports,486.37
O025389,C04729,2023-04-04,Sports,698.75
O025390,C02400,2023-02-06,Books,854.16
O025391,C06824,2023-01-08,Sports,199.58
O025392,C05163,2023-12-04,Clothing,332.79
O025393,C06148,2022-03-23,Clothing,439.63
O025394,C02540,2023-08-01,Beauty,962.25
O025395,C06921,2022-01-01,Toys,368.51
O025396,C01153,2024-01-02,Books,384.19
O025397,C06474,2022-04-13,Sports,655.21
O025398,C00898,2023-05-05,Books,422.1
O025399,C04201,2022-10-08,Books,951.47
O025400,C06618,2023-08-12,Clothing,895.0
O025401,C04865,2023-09-05,Clothing,515.84
O025402,C04035,2023-10-16,Books,646.55
O025403,C00437,2022-08-13,Clothing,62.74
O025404,C00444,2023-06-13,Toys,697.25
O025405,C07188,2022-07-12,Home,708.66
O025406,C02625,2023-04-19,Electronics,362.4
O025407,C05007,2023-08-20,Sports,223.58
O025408,C07587,2023-04-04,Toys,915.5
O025409,C06446,2023-05-31,Home,429.57
O025410,C06341,2022-12-19,Electronics,655.44
O025411,C00168,2023-04-30,Books,38.16
O025412,C05849,2023-12-01,Clothing,417.0
O025413,C03571,2022-01-29,Toys,818.17
O025414,C01176,2023-05-28,Toys,390.64
O025415,C03569,2022-09-23,Clothing,605.15
O025416,C07876,2023-05-08,Books,213.81
O025417,C08666,2022-02-26,Sports,419.44
O025418,C03437,2023-03-25,Electronics,928.0
O025419,C07573,2023-08-06,Sports,568.62
O025420,C04652,2023-04-02,Toys,902.42
O025421,C07828,2023-04-06,Beauty,902.51
O025422,C06165,2024-01-05,Electronics,944.43
O025423,C06224,2022-02-28,Electronics,895.91
O025424,C09884,2022-01-26,Beauty,8.26
O025425,C03675,2022-10-31,Electronics,934.34
O025426,C08077,2022-05-29,Sports,141.77
O025427,C07740,2022-12-27,Sports,44.73
O025428,C07890,2023-11-19,Home,60.11
O025429,C03039,2022-06-08,Sports,352.17
O025430,C05000,2023-04-21,Sports,622.7
O025431,C02888,2024-01-24,Beauty,405.3
O025432,C04210,2023-01-27,Electronics,30.43
O025433,C02767,2023-09-26,Beauty,479.1
O025434,C07909,2023-01-18,Sports,444.92
O025435,C08356,2023-08-20,Beauty,758.07
O025436,C05111,2023-12-15,Beauty,283.21
O025437,C01182,2024-02-29,Beauty,221.44
O025438,C02887,2022-11-28,Home,259.66
O025439,C08828,2022-08-26,Electronics,307.22
O025440,C08054,2024-01-22,Beauty,601.17
O025441,C06754,2022-10-26,Clothing,474.17
O025442,C01737,2023-10-31,Home,340.21
O025443,C02190,2023-12-22,Books,377.44
O025444,C08269,2022-05-07,Sports,374.07
O025445,C02370,2022-02-25,Clothing,972.54
O025446,C06991,2023-04-24,Sports,236.83
O025447,C01731,2024-03-02,Beauty,818.97
O025448,C02613,2022-10-16,Books,709.67
O025449,C04581,2022-11-09,Electronics,10.54
O025450,C09556,2022-08-18,Beauty,993.21
O025451,C09072,2022-02-25,Clothing,757.66
O025452,C07563,2022-07-19,Home,684.04
O025453,C07345,2023-10-17,Beauty,408.3
O025454,C09983,2022-06-26,Books,557.43
O025455,C09294,2022-01-22,Sports,257.0
O025456,C09836,2023-07-19,Clothing,40.31
O025457,C04696,2022-04-27,Electronics,836.84
O025458,C08275,2024-01-15,Home,897.0
O025459,C01201,2022-09-25,Toys,166.66
O025460,C09550,2022-02-01,Sports,788.12
O025461,C05106,2022-03-28,Books,742.45
O025462,C00610,2023-06-13,Beauty,182.48
O025463,C06670,2022-10-14,Books,424.72
O025464,C09035,2022-04-23,Clothing,425.64
O025465,C01996,2023-07-23,Books,761.16
O025466,C02909,2023-02-16,Clothing,838.47
O025467,C07506,2023-12-26,Sports,99.3
O025468,C05686,2022-11-06,Clothing,565.15
O025469,C06582,2022-07-11,Electronics,762.94
O025470,C01479,2022-05-27,Sports,787.26
O025471,C00176,2022-07-24,Sports,152.25
O025472,C04822,2023-01-13,Sports,527.88
O025473,C00604,2023-08-25,Sports,858.27
O025474,C09160,2023-03-14,Toys,321.93
O025475,C06970,2022-01-28,Clothing,427.99
O025476,C07737,2022-12-19,Toys,805.34
O025477,C03075,2022-07-31,Clothing,93.87
O025478,C02347,2023-12-12,Electronics,860.2
O025479,C05303,2023-11-18,Electronics,314.6
O025480,C08540,2023-12-12,Clothing,6.44
O025481,C06435,2023-07-31,Beauty,237.99
O025482,C08247,2023-03-06,Home,94.05
O025483,C04361,2024-03-02,Toys,96.92
O025484,C08531,2023-12-08,Beauty,694.37
O025485,C01176,2022-06-13,Beauty,217.91
O025486,C00495,2022-11-04,Sports,935.07
O025487,C06201,2023-06-09,Clothing,518.86
O025488,C02617,2023-10-01,Toys,462.8
O025489,C04521,2023-05-19,Toys,437.11
O025490,C07540,2022-11-27,Home,694.12
O025491,C01217,2022-10-21,Sports,455.0
O025492,C06344,2024-03-30,Toys,132.96
O025493,C05693,2023-06-12,Books,880.77
O025494,C06417,2022-06-19,Electronics,431.25
O025495,C03183,2023-09-24,Beauty,78.63
O025496,C08774,2022-10-24,Clothing,531.72
O025497,C06871,2023-06-15,Beauty,649.11
O025498,C05193,2023-03-27,Books,279.2
O025499,C01140,2022-04-26,Clothing,801.34
O025500,C02988,2022-06-06,Home,671.43
O025501,C00420,2023-03-02,Books,652.09
O025502,C05510,2024-03-05,Sports,423.72
O025503,C04307,2022-09-04,Electronics,962.11
O025504,C01817,2024-03-15,Clothing,277.82
O025505,C05814,2022-10-16,Home,579.82
O025506,C02110,2022-06-11,Home,312.51
O025507,C08231,2024-02-23,Toys,746.08
O025508,C00432,2023-03-05,Electronics,52.55
O025509,C07922,2023-04-15,Home,50.66
O025510,C08212,2022-06-01,Beauty,811.81
O025511,C06900,2022-10-01,Beauty,437.1
O025512,C04906,2022-08-07,Sports,344.47
O025513,C07612,2023-05-04,Home,609.49
O025514,C07922,2022-04-05,Toys,703.39
O025515,C00128,2023-11-10,Beauty,205.2
O025516,C01861,2022-10-26,Home,189.5
O025517,C06887,2022-02-01,Clothing,958.36
O025518,C09524,2023-06-07,Clothing,591.72
O025519,C06150,2022-07-11,Toys,393.17
O025520,C02270,2023-07-24,Books,802.43
O025521,C00271,2023-12-26,Home,527.53
O025522,C02474,2023-02-21,Electronics,245.45
O025523,C03923,2023-02-14,Clothing,210.7
O025524,C03164,2022-09-06,Clothing,399.87
O025525,C06231,2023-11-29,Beauty,860.6
O025526,C02057,2022-04-05,Sports,66.14
O025527,C08055,2023-07-20,Books,222.43
O025528,C00497,2023-08-30,Electronics,893.69
O025529,C06555,2022-06-15,Electronics,126.13
O025530,C06082,2023-08-21,Books,631.48
O025531,C04000,2022-01-05,Electronics,217.44
O025532,C09172,2022-04-18,Electronics,607.84
O025533,C01183,2022-11-28,Toys,386.19
O025534,C03415,2024-03-07,Toys,106.17
O025535,C07737,2022-09-14,Toys,584.56
O025536,C08849,2022-10-31,Electronics,684.63
O025537,C09715,2024-03-28,Home,681.87
O025538,C05424,2022-01-31,Beauty,638.85
O025539,C06343,2022-03-13,Beauty,502.72
O025540,C02255,2024-01-25,Clothing,521.88
O025541,C03305,2022-11-03,Beauty,637.46
O025542,C05371,2022-01-14,Electronics,691.81
O025543,C04828,2022-04-16,Toys,656.6
O025544,C03701,2022-12-06,Home,589.01
O025545,C05988,2022-05-24,Electronics,160.06
O025546,C01112,2023-12-07,Toys,214.56
O025547,C02666,2024-01-16,Toys,263.92
O025548,C09641,2024-03-28,Clothing,920.06
O025549,C00314,2022-12-02,Beauty,760.6
O025550,C05103,2023-12-11,Toys,555.1
O025551,C05889,2022-03-02,Clothing,255.8
O025552,C08929,2022-08-07,Toys,115.34
O025553,C09272,2022-02-13,Beauty,899.27
O025554,C06810,2023-11-21,Clothing,893.2
O025555,C03590,2022-02-21,Toys,115.14
O025556,C09033,2024-01-14,Toys,798.23
O025557,C05801,2023-02-12,Clothing,449.41
O025558,C09881,2023-10-07,Home,327.35
O025559,C05962,2022-09-29,Books,740.41
O025560,C02261,2023-02-03,Clothing,616.26
O025561,C04754,2022-09-16,Clothing,781.13
O025562,C00787,2023-12-16,Beauty,78.96
O025563,C05564,2022-04-13,Clothing,321.99
O025564,C00641,2023-05-25,Beauty,322.72
O025565,C00937,2022-09-12,Beauty,333.1
O025566,C04548,2024-03-23,Clothing,504.97
O025567,C05178,2022-04-08,Sports,286.6
O025568,C01437,2023-11-19,Beauty,447.16
O025569,C00360,2022-07-25,Electronics,370.94
O025570,C06540,2022-12-17,Home,736.62
O025571,C06247,2023-07-08,Electronics,605.48
O025572,C06676,2022-02-02,Electronics,655.36
O025573,C00208,2023-09-05,Sports,214.53
O025574,C06118,2023-09-18,Books,328.87
O025575,C09113,2022-10-21,Clothing,26.06
O025576,C08414,2023-12-25,Sports,112.83
O025577,C00726,2023-12-08,Electronics,268.73
O025578,C09481,2022-12-18,Books,70.14
